0.10181460543257698 7.87011516400652e-7
0.10683239919406522 6.060464479503626e-7
0.11120651578173059 5.318244767977746e-7
0.11575532624829978 4.277654199066925e-7
0.12342828233608358 3.29405234723998e-7
0.12951373736308647 2.649523944433902e-7
0.13810130719790545 2.131106731807251e-7
0.14608229832179398 1.7904206687547385e-7
0.15084049221751017 1.440099285747463e-7
0.15701348088732903 1.2098800532973035e-7
0.16476106688050018 1.0617071158638363e-7
0.17149396507414308 7.827390868337504e-8
0.17850539213352745 6.027564188857566e-8
0.18579994693950613 4.4437962395867285e-8
0.1965225465386383 3.136562174129414e-8
0.21466712541802074 2.5228489737039713e-8
0.228896547771253 1.9427462335254374e-8
0.2460433307471962 1.562620177544324e-8
0.2687498633608542 1.1520351258490576e-8
0.2983142236299735 8.871366954425101e-9
0.32585085670149494 6.831488890762924e-9
0.3530869150055641 5.494810489996126e-9
0.3982569656434437 3.7131282745517478e-9
0.44207641016211746 2.9866016793638684e-9
0.4829017176265685 2.5091532471187037e-9
0.5447305907978841 2.1080313658925287e-9
0.6144407705025321 1.5541372208032199e-9
0.6711709992903 1.2500480700934387e-9
0.7450186476758777 1.0054583061441123e-9
0.813835825708672 8.823207188417783e-10
0.8961322591905665 6.794402959344387e-10
0.9632437832547521 5.232101047626639e-10
1.0521583857673402 4.02903412358361e-10
1.1679253402398109 3.24069603578718e-10
1.29647917400028 2.8438108655234543e-10
1.439155616301363 2.389189464642468e-10
1.5597133053619805 2.8438108655234543e-10
1.6370170309325778 4.02903412358361e-10
1.7320822966068523 6.227679315078514e-10
1.788975497301118 9.215926598430368e-10
1.8627536272661398 1.5541372208032199e-9
1.9397218117668722 3.119534798173776e-9
2.0035494851986826 5.260659456921516e-9
2.0693988071938434 8.13140298112008e-9
2.154659838714297 1.2568712151548603e-8
2.2433058277014535 1.70481982476719e-8
2.4119489384699095 2.4153425010859466e-8
2.6995507089998205 3.27617000835423e-8
2.8790400550507735 3.899568454046437e-8
3.1203350561235257 5.0639770148089194e-8
3.3281811526138565 7.827390868337504e-8
3.57851700112444 1.2098800532973035e-7
3.7862576033782047 1.7904206687547385e-7
4.038307466607522 2.5366194557578073e-7
4.447681789239074 3.29405234723998e-7
4.66776649664397 3.9208534924985373e-7
4.8988347354138435 4.874648020177983e-7
4.899486319403164 6.611971444136867e-7
